county,sub_county,date,acute_malnutrition_cases,severe_acute_malnutrition_cases,moderate_acute_malnutrition_cases,admission_rate,cure_rate,death_rate,default_rate,non_cured_rate,coverage_rate,population_under_5,nutrition_program_coverage,stunting_rate,wasting_rate,underweight_rate,exclusive_breastfeeding_rate,mmf_complementarity,mdd_diversity,micronutrient_supplementation_rate,water_access_pct,sanitation_access_pct,handwashing_facilities_pct,safe_disposal_sanitation_pct,basic_drinking_water_pct,hygiene_promotion_coverage,community_led_total_sanitation,school_wash_access,month,year,severe_acute_malnutrition_cases_lag_1,moderate_acute_malnutrition_cases_lag_1,admission_rate_lag_1,cure_rate_lag_1,death_rate_lag_1,default_rate_lag_1,non_cured_rate_lag_1,coverage_rate_lag_1,population_under_5_lag_1,nutrition_program_coverage_lag_1,stunting_rate_lag_1,wasting_rate_lag_1,underweight_rate_lag_1,exclusive_breastfeeding_rate_lag_1,mmf_complementarity_lag_1,mdd_diversity_lag_1,micronutrient_supplementation_rate_lag_1,water_access_pct_lag_1,sanitation_access_pct_lag_1,handwashing_facilities_pct_lag_1,safe_disposal_sanitation_pct_lag_1,basic_drinking_water_pct_lag_1,hygiene_promotion_coverage_lag_1,community_led_total_sanitation_lag_1,school_wash_access_lag_1,severe_acute_malnutrition_cases_lag_2,moderate_acute_malnutrition_cases_lag_2,admission_rate_lag_2,cure_rate_lag_2,death_rate_lag_2,default_rate_lag_2,non_cured_rate_lag_2,coverage_rate_lag_2,population_under_5_lag_2,nutrition_program_coverage_lag_2,stunting_rate_lag_2,wasting_rate_lag_2,underweight_rate_lag_2,exclusive_breastfeeding_rate_lag_2,mmf_complementarity_lag_2,mdd_diversity_lag_2,micronutrient_supplementation_rate_lag_2,water_access_pct_lag_2,sanitation_access_pct_lag_2,handwashing_facilities_pct_lag_2,safe_disposal_sanitation_pct_lag_2,basic_drinking_water_pct_lag_2,hygiene_promotion_coverage_lag_2,community_led_total_sanitation_lag_2,school_wash_access_lag_2,severe_acute_malnutrition_cases_lag_3,moderate_acute_malnutrition_cases_lag_3,admission_rate_lag_3,cure_rate_lag_3,death_rate_lag_3,default_rate_lag_3,non_cured_rate_lag_3,coverage_rate_lag_3,population_under_5_lag_3,nutrition_program_coverage_lag_3,stunting_rate_lag_3,wasting_rate_lag_3,underweight_rate_lag_3,exclusive_breastfeeding_rate_lag_3,mmf_complementarity_lag_3,mdd_diversity_lag_3,micronutrient_supplementation_rate_lag_3,water_access_pct_lag_3,sanitation_access_pct_lag_3,handwashing_facilities_pct_lag_3,safe_disposal_sanitation_pct_lag_3,basic_drinking_water_pct_lag_3,hygiene_promotion_coverage_lag_3,community_led_total_sanitation_lag_3,school_wash_access_lag_3,acute_malnutrition_cases_lag_1,acute_malnutrition_cases_lag_2,acute_malnutrition_cases_lag_3
Kisumu,Kisumu West,2025-08-01 23:22:43.086192,119,21,98,2.3722749018478115,79.95817434202503,2.541518766263682,8.552592539535304,5.480110866738431,77.26126224803079,9116,90.65763486107248,32.94592644499782,24.655674831337212,20.997621949203293,28.097716760532297,29.20556687200603,72.55909798393695,72.12105933094573,80.35933832944298,55.06258942496388,67.52767541082773,78.54820116559958,86.24111672105374,62.2969439116637,32.1658280794197,72.07289201005278,8,2025,28.0,115.0,3.5394998235574,80.64744367223534,1.9268776955050144,2.716226668145067,4.670485375595307,46.00183514639633,3877.0,88.74534119047932,38.87732670281055,12.895498422728956,10.296563505126318,61.74270483722181,58.70530072715298,58.26430614703479,58.8869221596349,72.85223254735776,54.603496643970345,60.63265671525368,57.754640885937945,66.03357327914411,66.85703559458167,35.34632208002126,64.11370339854774,24.0,152.0,4.072018376610244,84.30113852735961,3.2692187389808107,3.666453359406227,5.177888812820116,44.600786546449136,2909.0,79.5348553470825,43.41867696657136,7.328889551593775,17.29104340295716,62.42077980641559,42.70175281973166,68.21029564605894,67.4240769842445,59.7970320575115,82.2822754842991,39.133895030661286,32.57529820350679,51.59070059294283,32.75602198410716,17.107457517092755,35.47079546075456,37.0,172.0,1.329255204224682,93.28936681577903,4.822167582673583,8.309841384343038,5.330475273404159,40.52370035304527,7247.0,66.9397708058759,37.21550129084653,24.53592547525466,20.421638586590205,43.17864243672303,32.643188356888714,51.65589322099988,86.84338824050324,67.40822965164648,51.73000712137242,25.02780136922774,46.5962401642788,49.21206622784555,45.55487751900844,60.66507146549144,59.37041369114131,144.0,177.0,210.0
Kisumu,Kisumu West,2025-09-01 23:22:43.086192,138,34,104,1.9996647626886717,85.0858477662791,2.3613183737088392,7.988992884722012,4.26787401775539,55.18185036852631,4138,81.58524561231474,41.65436887998722,20.181921584573978,13.526828313206988,58.82466384369214,41.88203496425272,80.14912120175765,83.79586603921749,40.23619588499464,53.434787691076345,79.21775591476276,48.74392255616752,74.5352700775473,54.8172047919273,48.97201325544293,55.162975291136775,9,2025,21.0,98.0,2.3722749018478115,79.95817434202503,2.541518766263682,8.552592539535304,5.480110866738431,77.26126224803079,9116.0,90.65763486107248,32.94592644499782,24.655674831337212,20.997621949203293,28.097716760532297,29.20556687200603,72.55909798393695,72.12105933094573,80.35933832944298,55.06258942496388,67.52767541082773,78.54820116559958,86.24111672105374,62.2969439116637,32.1658280794197,72.07289201005278,28.0,115.0,3.5394998235574,80.64744367223534,1.9268776955050144,2.716226668145067,4.670485375595307,46.00183514639633,3877.0,88.74534119047932,38.87732670281055,12.895498422728956,10.296563505126318,61.74270483722181,58.70530072715298,58.26430614703479,58.8869221596349,72.85223254735776,54.603496643970345,60.63265671525368,57.754640885937945,66.03357327914411,66.85703559458167,35.34632208002126,64.11370339854774,24.0,152.0,4.072018376610244,84.30113852735961,3.2692187389808107,3.666453359406227,5.177888812820116,44.600786546449136,2909.0,79.5348553470825,43.41867696657136,7.328889551593775,17.29104340295716,62.42077980641559,42.70175281973166,68.21029564605894,67.4240769842445,59.7970320575115,82.2822754842991,39.133895030661286,32.57529820350679,51.59070059294283,32.75602198410716,17.107457517092755,35.47079546075456,119.0,144.0,177.0
Kisumu,Kisumu West,2025-10-01 23:22:43.086192,155,34,121,3.767387964628288,94.46395907160708,1.6196790449804994,5.221131080576796,4.229297342634418,56.3174201965451,9632,93.98813191887884,30.46258163088347,13.769607921625337,29.82550983868593,30.16353012368717,56.323194713729855,46.17346872026077,89.62928649914845,75.66604297353538,66.70115528496792,41.90587139522563,37.30514537573248,86.26957295600053,53.30822945205025,28.72565471824175,81.51253309901662,10,2025,34.0,104.0,1.9996647626886717,85.0858477662791,2.3613183737088392,7.988992884722012,4.26787401775539,55.18185036852631,4138.0,81.58524561231474,41.65436887998722,20.181921584573978,13.526828313206988,58.82466384369214,41.88203496425272,80.14912120175765,83.79586603921749,40.23619588499464,53.434787691076345,79.21775591476276,48.74392255616752,74.5352700775473,54.8172047919273,48.97201325544293,55.162975291136775,21.0,98.0,2.3722749018478115,79.95817434202503,2.541518766263682,8.552592539535304,5.480110866738431,77.26126224803079,9116.0,90.65763486107248,32.94592644499782,24.655674831337212,20.997621949203293,28.097716760532297,29.20556687200603,72.55909798393695,72.12105933094573,80.35933832944298,55.06258942496388,67.52767541082773,78.54820116559958,86.24111672105374,62.2969439116637,32.1658280794197,72.07289201005278,28.0,115.0,3.5394998235574,80.64744367223534,1.9268776955050144,2.716226668145067,4.670485375595307,46.00183514639633,3877.0,88.74534119047932,38.87732670281055,12.895498422728956,10.296563505126318,61.74270483722181,58.70530072715298,58.26430614703479,58.8869221596349,72.85223254735776,54.603496643970345,60.63265671525368,57.754640885937945,66.03357327914411,66.85703559458167,35.34632208002126,64.11370339854774,138.0,119.0,144.0
Kisumu,Kisumu West,2025-11-01 23:22:43.086192,156,19,137,4.913437408620864,71.73658646992104,3.809050608095217,6.774867198804293,7.097979579561618,66.2032321657961,7841,72.75495034482756,38.425360221120926,19.21918945955792,16.090678193013368,35.35653253085204,72.42992516766053,39.00094128425272,46.0324912904419,56.27013871501523,35.3399513053828,80.12743372785529,75.00661672455144,58.4319323469949,49.68744494066632,61.588260990454486,54.16650751697813,11,2025,34.0,121.0,3.767387964628288,94.46395907160708,1.6196790449804994,5.221131080576796,4.229297342634418,56.3174201965451,9632.0,93.98813191887884,30.46258163088347,13.769607921625337,29.82550983868593,30.16353012368717,56.323194713729855,46.17346872026077,89.62928649914845,75.66604297353538,66.70115528496792,41.90587139522563,37.30514537573248,86.26957295600053,53.30822945205025,28.72565471824175,81.51253309901662,34.0,104.0,1.9996647626886717,85.0858477662791,2.3613183737088392,7.988992884722012,4.26787401775539,55.18185036852631,4138.0,81.58524561231474,41.65436887998722,20.181921584573978,13.526828313206988,58.82466384369214,41.88203496425272,80.14912120175765,83.79586603921749,40.23619588499464,53.434787691076345,79.21775591476276,48.74392255616752,74.5352700775473,54.8172047919273,48.97201325544293,55.162975291136775,21.0,98.0,2.3722749018478115,79.95817434202503,2.541518766263682,8.552592539535304,5.480110866738431,77.26126224803079,9116.0,90.65763486107248,32.94592644499782,24.655674831337212,20.997621949203293,28.097716760532297,29.20556687200603,72.55909798393695,72.12105933094573,80.35933832944298,55.06258942496388,67.52767541082773,78.54820116559958,86.24111672105374,62.2969439116637,32.1658280794197,72.07289201005278,155.0,138.0,119.0
Kisumu,Kisumu West,2025-12-01 23:22:43.086192,167,19,148,0.5086983878010902,91.32956677097992,1.7526887814230472,8.857327568019338,6.317942021698174,84.90989492960955,10801,67.5187500985946,32.12730403572252,11.397950882314902,12.929286796924837,41.55454743213392,63.28567938088903,42.42825656568711,46.790813978929,74.69811384384167,77.49988103895603,32.93912086124394,53.80824389394887,70.35090994789621,27.81365541324025,40.090510396062015,34.759047022071755,12,2025,19.0,137.0,4.913437408620864,71.73658646992104,3.809050608095217,6.774867198804293,7.097979579561618,66.2032321657961,7841.0,72.75495034482756,38.425360221120926,19.21918945955792,16.090678193013368,35.35653253085204,72.42992516766053,39.00094128425272,46.0324912904419,56.27013871501523,35.3399513053828,80.12743372785529,75.00661672455144,58.4319323469949,49.68744494066632,61.588260990454486,54.16650751697813,34.0,121.0,3.767387964628288,94.46395907160708,1.6196790449804994,5.221131080576796,4.229297342634418,56.3174201965451,9632.0,93.98813191887884,30.46258163088347,13.769607921625337,29.82550983868593,30.16353012368717,56.323194713729855,46.17346872026077,89.62928649914845,75.66604297353538,66.70115528496792,41.90587139522563,37.30514537573248,86.26957295600053,53.30822945205025,28.72565471824175,81.51253309901662,34.0,104.0,1.9996647626886717,85.0858477662791,2.3613183737088392,7.988992884722012,4.26787401775539,55.18185036852631,4138.0,81.58524561231474,41.65436887998722,20.181921584573978,13.526828313206988,58.82466384369214,41.88203496425272,80.14912120175765,83.79586603921749,40.23619588499464,53.434787691076345,79.21775591476276,48.74392255616752,74.5352700775473,54.8172047919273,48.97201325544293,55.162975291136775,156.0,155.0,138.0
Kisumu,Kisumu West,2026-01-01 23:22:43.086192,254,42,211,2.133603410343885,74.50866577863316,3.024553478437596,5.85749981179135,6.084400172565484,58.08357074761996,3502,37.87792349884355,35.65118848095851,21.822234136919292,11.519996987592489,64.55611728851213,40.018372082118816,54.53071788154339,77.2978321104125,95.27054369200437,65.99528850247454,25.527017023619308,30.63915789788603,78.66599609869698,70.22402297964946,31.357265503559844,71.78424362540332,1,2026,19.0,148.0,0.5086983878010902,91.32956677097992,1.7526887814230472,8.857327568019338,6.317942021698174,84.90989492960955,10801.0,67.5187500985946,32.12730403572252,11.397950882314902,12.929286796924837,41.55454743213392,63.28567938088903,42.42825656568711,46.790813978929,74.69811384384167,77.49988103895603,32.93912086124394,53.80824389394887,70.35090994789621,27.81365541324025,40.090510396062015,34.759047022071755,19.0,137.0,4.913437408620864,71.73658646992104,3.809050608095217,6.774867198804293,7.097979579561618,66.2032321657961,7841.0,72.75495034482756,38.425360221120926,19.21918945955792,16.090678193013368,35.35653253085204,72.42992516766053,39.00094128425272,46.0324912904419,56.27013871501523,35.3399513053828,80.12743372785529,75.00661672455144,58.4319323469949,49.68744494066632,61.588260990454486,54.16650751697813,34.0,121.0,3.767387964628288,94.46395907160708,1.6196790449804994,5.221131080576796,4.229297342634418,56.3174201965451,9632.0,93.98813191887884,30.46258163088347,13.769607921625337,29.82550983868593,30.16353012368717,56.323194713729855,46.17346872026077,89.62928649914845,75.66604297353538,66.70115528496792,41.90587139522563,37.30514537573248,86.26957295600053,53.30822945205025,28.72565471824175,81.51253309901662,167.0,156.0,155.0
Kisumu,Kisumu West,2026-02-01 23:22:43.086192,172,28,143,2.8001381673257684,93.93049004741724,2.2931837651603333,6.851848724768721,5.1328093206777305,58.8847244307175,10023,33.66232496846002,25.7157986431266,10.514020502934354,13.262350717016728,31.28736161985253,45.09098307037226,84.09880274060609,68.21266934886536,54.26274890396272,39.14406033561184,73.49948027105373,89.63070788015203,71.07342491629547,68.30802677001878,60.42009531763165,56.13278852979106,2,2026,42.0,211.0,2.133603410343885,74.50866577863316,3.024553478437596,5.85749981179135,6.084400172565484,58.08357074761996,3502.0,37.87792349884355,35.65118848095851,21.822234136919292,11.519996987592489,64.55611728851213,40.018372082118816,54.53071788154339,77.2978321104125,95.27054369200437,65.99528850247454,25.527017023619308,30.63915789788603,78.66599609869698,70.22402297964946,31.357265503559844,71.78424362540332,19.0,148.0,0.5086983878010902,91.32956677097992,1.7526887814230472,8.857327568019338,6.317942021698174,84.90989492960955,10801.0,67.5187500985946,32.12730403572252,11.397950882314902,12.929286796924837,41.55454743213392,63.28567938088903,42.42825656568711,46.790813978929,74.69811384384167,77.49988103895603,32.93912086124394,53.80824389394887,70.35090994789621,27.81365541324025,40.090510396062015,34.759047022071755,19.0,137.0,4.913437408620864,71.73658646992104,3.809050608095217,6.774867198804293,7.097979579561618,66.2032321657961,7841.0,72.75495034482756,38.425360221120926,19.21918945955792,16.090678193013368,35.35653253085204,72.42992516766053,39.00094128425272,46.0324912904419,56.27013871501523,35.3399513053828,80.12743372785529,75.00661672455144,58.4319323469949,49.68744494066632,61.588260990454486,54.16650751697813,254.0,167.0,156.0
Nakuru,Kuresoi,2025-06-01 23:22:43.086192,47,6,41,2.589180224024973,75.31979535163066,1.1503212834062624,5.232613724939051,1.6128099224410182,64.24047628158645,14583,61.36544142949263,20.46274179482648,9.152119076604832,33.663317861042444,68.82599891179966,76.998660694926,67.45825686136189,79.62030488140005,95.66106926186056,64.34380733321157,30.60176353840915,81.79795749195215,93.9895970849802,55.37592048316981,62.079595662405616,80.09218712307977,6,2025,7.0,56.0,4.744735673007944,87.42650276644699,1.0666205579990966,6.240231623325691,7.368222195935729,58.201733702676265,8736.0,56.89364008107299,17.557977066346588,11.34748643594776,32.7163938304419,26.651913487611942,34.07700565741281,59.9915539056207,52.98397176289752,60.32717559161571,84.03849379630279,35.40919065059917,33.26907324441047,61.14846361518791,57.117781085075904,55.80027957946303,44.54732277889562,12.0,50.0,3.144147697950112,78.76002752734155,3.033763045040787,9.813522538732432,7.498906376871843,41.37472463826883,6422.0,76.46444015556976,20.78015291836557,21.224794529007774,31.171300880097885,62.250076219904834,62.41541291713902,69.51796137173312,83.75841413984088,64.4342639772852,67.7807666643399,39.1995752602509,58.48766452193188,59.02903462485602,49.42399895463089,55.40503082993087,76.79571305762207,10.0,62.0,2.8864559648452577,94.52126391527948,4.209516134708284,2.018563703138004,2.974167203785736,60.25043651454767,8855.0,30.8547147799151,30.09571416222257,17.58439859243225,26.218314877629386,41.633324478791806,67.30892598799485,81.75629556690407,40.39433482621728,78.48969058682025,70.98860790310654,28.02258612495403,49.555432923132585,72.00882928513454,28.77986615970137,57.30631469559155,51.59817199131335,63.0,63.0,72.0
Nakuru,Kuresoi,2025-07-01 23:22:43.086192,49,12,36,2.5603829221834866,89.25682833166648,4.843923483186558,7.471839699598124,6.316698335455954,82.53355786893961,13395,77.15535359677145,17.646349067878013,5.048505150534622,23.62006734442024,27.88096468466799,68.70803638379317,45.013800137213,59.63469994928437,47.885126441790064,85.49016011645583,47.259352824627726,60.263860422333536,59.84308141822325,40.96167303919749,50.52912121951353,37.63808479431204,7,2025,6.0,41.0,2.589180224024973,75.31979535163066,1.1503212834062624,5.232613724939051,1.6128099224410182,64.24047628158645,14583.0,61.36544142949263,20.46274179482648,9.152119076604832,33.663317861042444,68.82599891179966,76.998660694926,67.45825686136189,79.62030488140005,95.66106926186056,64.34380733321157,30.60176353840915,81.79795749195215,93.9895970849802,55.37592048316981,62.079595662405616,80.09218712307977,7.0,56.0,4.744735673007944,87.42650276644699,1.0666205579990966,6.240231623325691,7.368222195935729,58.201733702676265,8736.0,56.89364008107299,17.557977066346588,11.34748643594776,32.7163938304419,26.651913487611942,34.07700565741281,59.9915539056207,52.98397176289752,60.32717559161571,84.03849379630279,35.40919065059917,33.26907324441047,61.14846361518791,57.117781085075904,55.80027957946303,44.54732277889562,12.0,50.0,3.144147697950112,78.76002752734155,3.033763045040787,9.813522538732432,7.498906376871843,41.37472463826883,6422.0,76.46444015556976,20.78015291836557,21.224794529007774,31.171300880097885,62.250076219904834,62.41541291713902,69.51796137173312,83.75841413984088,64.4342639772852,67.7807666643399,39.1995752602509,58.48766452193188,59.02903462485602,49.42399895463089,55.40503082993087,76.79571305762207,47.0,63.0,63.0
Nakuru,Kuresoi,2025-08-01 23:22:43.086192,44,5,38,1.02808497681233,73.86370382747421,3.901313030146068,7.807272416382026,4.386457532291391,49.26417553737062,9317,54.91449570202053,28.228905051808567,7.4726907961245885,23.045472974939088,58.74874277104592,29.353982122297825,34.54028841778966,81.79246638550873,88.25199004508,77.52771696953326,69.97850013513047,82.42192849792686,82.65794867731861,52.09583028007823,46.911039349621205,57.75738140188474,8,2025,12.0,36.0,2.5603829221834866,89.25682833166648,4.843923483186558,7.471839699598124,6.316698335455954,82.53355786893961,13395.0,77.15535359677145,17.646349067878013,5.048505150534622,23.62006734442024,27.88096468466799,68.70803638379317,45.013800137213,59.63469994928437,47.885126441790064,85.49016011645583,47.259352824627726,60.263860422333536,59.84308141822325,40.96167303919749,50.52912121951353,37.63808479431204,6.0,41.0,2.589180224024973,75.31979535163066,1.1503212834062624,5.232613724939051,1.6128099224410182,64.24047628158645,14583.0,61.36544142949263,20.46274179482648,9.152119076604832,33.663317861042444,68.82599891179966,76.998660694926,67.45825686136189,79.62030488140005,95.66106926186056,64.34380733321157,30.60176353840915,81.79795749195215,93.9895970849802,55.37592048316981,62.079595662405616,80.09218712307977,7.0,56.0,4.744735673007944,87.42650276644699,1.0666205579990966,6.240231623325691,7.368222195935729,58.201733702676265,8736.0,56.89364008107299,17.557977066346588,11.34748643594776,32.7163938304419,26.651913487611942,34.07700565741281,59.9915539056207,52.98397176289752,60.32717559161571,84.03849379630279,35.40919065059917,33.26907324441047,61.14846361518791,57.117781085075904,55.80027957946303,44.54732277889562,49.0,47.0,63.0
Nakuru,Kuresoi,2025-09-01 23:22:43.086192,40,6,33,4.037557654899359,92.52458019766792,1.6204151945205725,8.104655836028856,1.458556845068883,41.44981054221167,9259,37.27347544473289,24.792966534104764,23.783788959278372,24.57705291503548,67.75835100965048,71.00258879152742,82.36626531904541,74.36550330512219,65.93053063903999,55.295621827148615,30.096417229060528,32.944005929285105,64.60874906938346,73.6761617728713,25.961045933001056,79.88213979568883,9,2025,5.0,38.0,1.02808497681233,73.86370382747421,3.901313030146068,7.807272416382026,4.386457532291391,49.26417553737062,9317.0,54.91449570202053,28.228905051808567,7.4726907961245885,23.045472974939088,58.74874277104592,29.353982122297825,34.54028841778966,81.79246638550873,88.25199004508,77.52771696953326,69.97850013513047,82.42192849792686,82.65794867731861,52.09583028007823,46.911039349621205,57.75738140188474,12.0,36.0,2.5603829221834866,89.25682833166648,4.843923483186558,7.471839699598124,6.316698335455954,82.53355786893961,13395.0,77.15535359677145,17.646349067878013,5.048505150534622,23.62006734442024,27.88096468466799,68.70803638379317,45.013800137213,59.63469994928437,47.885126441790064,85.49016011645583,47.259352824627726,60.263860422333536,59.84308141822325,40.96167303919749,50.52912121951353,37.63808479431204,6.0,41.0,2.589180224024973,75.31979535163066,1.1503212834062624,5.232613724939051,1.6128099224410182,64.24047628158645,14583.0,61.36544142949263,20.46274179482648,9.152119076604832,33.663317861042444,68.82599891179966,76.998660694926,67.45825686136189,79.62030488140005,95.66106926186056,64.34380733321157,30.60176353840915,81.79795749195215,93.9895970849802,55.37592048316981,62.079595662405616,80.09218712307977,44.0,49.0,47.0
Nakuru,Kuresoi,2025-10-01 23:22:43.086192,42,8,34,2.759892729923815,76.69638590187981,4.0478046632725535,6.011547212676483,3.143987840770059,51.0766963414139,2947,54.82594280430528,32.1873598395721,16.483704249376103,32.05069849683126,47.01007846029664,57.484880875962986,47.50186023583528,76.21243309234865,63.85012154213118,40.30468983645853,78.4025761926651,43.3294017411513,86.03076926235634,53.64887558575721,67.10682470714193,75.48318096521953,10,2025,6.0,33.0,4.037557654899359,92.52458019766792,1.6204151945205725,8.104655836028856,1.458556845068883,41.44981054221167,9259.0,37.27347544473289,24.792966534104764,23.783788959278372,24.57705291503548,67.75835100965048,71.00258879152742,82.36626531904541,74.36550330512219,65.93053063903999,55.295621827148615,30.096417229060528,32.944005929285105,64.60874906938346,73.6761617728713,25.961045933001056,79.88213979568883,5.0,38.0,1.02808497681233,73.86370382747421,3.901313030146068,7.807272416382026,4.386457532291391,49.26417553737062,9317.0,54.91449570202053,28.228905051808567,7.4726907961245885,23.045472974939088,58.74874277104592,29.353982122297825,34.54028841778966,81.79246638550873,88.25199004508,77.52771696953326,69.97850013513047,82.42192849792686,82.65794867731861,52.09583028007823,46.911039349621205,57.75738140188474,12.0,36.0,2.5603829221834866,89.25682833166648,4.843923483186558,7.471839699598124,6.316698335455954,82.53355786893961,13395.0,77.15535359677145,17.646349067878013,5.048505150534622,23.62006734442024,27.88096468466799,68.70803638379317,45.013800137213,59.63469994928437,47.885126441790064,85.49016011645583,47.259352824627726,60.263860422333536,59.84308141822325,40.96167303919749,50.52912121951353,37.63808479431204,40.0,44.0,49.0
Nakuru,Kuresoi,2025-11-01 23:22:43.086192,47,9,38,0.5158720717220564,81.37938589593399,2.21776533698343,9.126340145104336,3.3139116955482804,54.885338337291714,9104,39.6686088009592,19.646531085389707,8.37270482505889,27.624188194310094,32.03996598211692,52.449339640356,67.5530879942263,50.06039738563777,71.74477026021844,61.02409529702875,49.81440971349886,35.63189973660688,52.4711007477286,39.8314954860076,26.73803292175401,60.49822512557117,11,2025,8.0,34.0,2.759892729923815,76.69638590187981,4.0478046632725535,6.011547212676483,3.143987840770059,51.0766963414139,2947.0,54.82594280430528,32.1873598395721,16.483704249376103,32.05069849683126,47.01007846029664,57.484880875962986,47.50186023583528,76.21243309234865,63.85012154213118,40.30468983645853,78.4025761926651,43.3294017411513,86.03076926235634,53.64887558575721,67.10682470714193,75.48318096521953,6.0,33.0,4.037557654899359,92.52458019766792,1.6204151945205725,8.104655836028856,1.458556845068883,41.44981054221167,9259.0,37.27347544473289,24.792966534104764,23.783788959278372,24.57705291503548,67.75835100965048,71.00258879152742,82.36626531904541,74.36550330512219,65.93053063903999,55.295621827148615,30.096417229060528,32.944005929285105,64.60874906938346,73.6761617728713,25.961045933001056,79.88213979568883,5.0,38.0,1.02808497681233,73.86370382747421,3.901313030146068,7.807272416382026,4.386457532291391,49.26417553737062,9317.0,54.91449570202053,28.228905051808567,7.4726907961245885,23.045472974939088,58.74874277104592,29.353982122297825,34.54028841778966,81.79246638550873,88.25199004508,77.52771696953326,69.97850013513047,82.42192849792686,82.65794867731861,52.09583028007823,46.911039349621205,57.75738140188474,42.0,40.0,44.0
Nakuru,Kuresoi,2025-12-01 23:22:43.086192,53,11,42,2.731374292168307,70.28191707653066,4.96043855322543,4.2589574448948,1.2945924414773473,81.89910038937022,7083,63.8234146961822,38.7498566595576,14.56358902065508,27.77611372546709,20.81696269137029,60.91560441693402,43.972515855894144,88.09622836152656,96.26561491332036,51.635460142343376,28.033330556259635,30.681226801187464,92.71973905140362,73.55573502803675,57.16821190425225,41.72820352804598,12,2025,9.0,38.0,0.5158720717220564,81.37938589593399,2.21776533698343,9.126340145104336,3.3139116955482804,54.885338337291714,9104.0,39.6686088009592,19.646531085389707,8.37270482505889,27.624188194310094,32.03996598211692,52.449339640356,67.5530879942263,50.06039738563777,71.74477026021844,61.02409529702875,49.81440971349886,35.63189973660688,52.4711007477286,39.8314954860076,26.73803292175401,60.49822512557117,8.0,34.0,2.759892729923815,76.69638590187981,4.0478046632725535,6.011547212676483,3.143987840770059,51.0766963414139,2947.0,54.82594280430528,32.1873598395721,16.483704249376103,32.05069849683126,47.01007846029664,57.484880875962986,47.50186023583528,76.21243309234865,63.85012154213118,40.30468983645853,78.4025761926651,43.3294017411513,86.03076926235634,53.64887558575721,67.10682470714193,75.48318096521953,6.0,33.0,4.037557654899359,92.52458019766792,1.6204151945205725,8.104655836028856,1.458556845068883,41.44981054221167,9259.0,37.27347544473289,24.792966534104764,23.783788959278372,24.57705291503548,67.75835100965048,71.00258879152742,82.36626531904541,74.36550330512219,65.93053063903999,55.295621827148615,30.096417229060528,32.944005929285105,64.60874906938346,73.6761617728713,25.961045933001056,79.88213979568883,47.0,42.0,40.0
Nakuru,Kuresoi,2026-01-01 23:22:43.086192,58,11,46,3.105758927517518,89.08232145893005,1.7073058720553478,5.063445775588404,5.621713073152049,52.7956640983361,6400,73.2743662856374,22.642886501108656,8.34664605501953,11.4173262267464,48.46937659397434,77.80315126426491,58.87762969898616,88.68521992674727,52.79542317446412,52.36723398131704,25.804255906024338,70.08065525327343,72.10398179078791,22.41595283784138,45.80936646931116,67.20431997287457,1,2026,11.0,42.0,2.731374292168307,70.28191707653066,4.96043855322543,4.2589574448948,1.2945924414773473,81.89910038937022,7083.0,63.8234146961822,38.7498566595576,14.56358902065508,27.77611372546709,20.81696269137029,60.91560441693402,43.972515855894144,88.09622836152656,96.26561491332036,51.635460142343376,28.033330556259635,30.681226801187464,92.71973905140362,73.55573502803675,57.16821190425225,41.72820352804598,9.0,38.0,0.5158720717220564,81.37938589593399,2.21776533698343,9.126340145104336,3.3139116955482804,54.885338337291714,9104.0,39.6686088009592,19.646531085389707,8.37270482505889,27.624188194310094,32.03996598211692,52.449339640356,67.5530879942263,50.06039738563777,71.74477026021844,61.02409529702875,49.81440971349886,35.63189973660688,52.4711007477286,39.8314954860076,26.73803292175401,60.49822512557117,8.0,34.0,2.759892729923815,76.69638590187981,4.0478046632725535,6.011547212676483,3.143987840770059,51.0766963414139,2947.0,54.82594280430528,32.1873598395721,16.483704249376103,32.05069849683126,47.01007846029664,57.484880875962986,47.50186023583528,76.21243309234865,63.85012154213118,40.30468983645853,78.4025761926651,43.3294017411513,86.03076926235634,53.64887558575721,67.10682470714193,75.48318096521953,53.0,47.0,42.0
